file	format	type	num_seqs	sum_len	min_len	avg_len	max_len
4854_0365_SSU-NL2_177_S369_L001_trimmed_R1_001.fastq.gz	FASTQ	DNA	194003	56427526	0	290.9	300
4854_0365_SSU-NL2_177_S369_L001_trimmed_R2_001.fastq.gz	FASTQ	DNA	194003	53525544	0	275.9	300
4854_0366_SSU-NL2_178_S370_L001_trimmed_R1_001.fastq.gz	FASTQ	DNA	175662	51935458	0	295.7	300
4854_0366_SSU-NL2_178_S370_L001_trimmed_R2_001.fastq.gz	FASTQ	DNA	175662	49752196	0	283.2	300
4854_0367_Empty_164_S371_L001_trimmed_R1_001.fastq.gz	FASTQ	DNA	341530	101148403	0	296.2	300
4854_0367_Empty_164_S371_L001_trimmed_R2_001.fastq.gz	FASTQ	DNA	341530	95057117	0	278.3	300
4854_0368_SSU-NL2_180_S372_L001_trimmed_R1_001.fastq.gz	FASTQ	DNA	259379	75122903	0	289.6	300
4854_0368_SSU-NL2_180_S372_L001_trimmed_R2_001.fastq.gz	FASTQ	DNA	259379	71891277	0	277.2	300
4854_0369_SSU-NL2_181_S373_L001_trimmed_R1_001.fastq.gz	FASTQ	DNA	202923	60316214	0	297.2	300
4854_0369_SSU-NL2_181_S373_L001_trimmed_R2_001.fastq.gz	FASTQ	DNA	202923	55689338	0	274.4	300
4854_0370_SSU-NL2_182_S374_L001_trimmed_R1_001.fastq.gz	FASTQ	DNA	248544	73778587	0	296.8	300
4854_0370_SSU-NL2_182_S374_L001_trimmed_R2_001.fastq.gz	FASTQ	DNA	248544	69696224	0	280.4	300
4854_0371_SSU-NL2_183_S375_L001_trimmed_R1_001.fastq.gz	FASTQ	DNA	184455	54334885	0	294.6	300
4854_0371_SSU-NL2_183_S375_L001_trimmed_R2_001.fastq.gz	FASTQ	DNA	184455	51250671	0	277.8	300
4854_0372_SSU-NL2_184_S376_L001_trimmed_R1_001.fastq.gz	FASTQ	DNA	217304	64292910	0	295.9	300
4854_0372_SSU-NL2_184_S376_L001_trimmed_R2_001.fastq.gz	FASTQ	DNA	217304	60539363	0	278.6	300
4854_0373_SSU-NL2_185_S377_L001_trimmed_R1_001.fastq.gz	FASTQ	DNA	5	1500	300	300.0	300
4854_0373_SSU-NL2_185_S377_L001_trimmed_R2_001.fastq.gz	FASTQ	DNA	5	1499	299	299.8	300
4854_0374_Empty_165_S378_L001_trimmed_R1_001.fastq.gz	FASTQ	DNA	214298	63708233	0	297.3	300
4854_0374_Empty_165_S378_L001_trimmed_R2_001.fastq.gz	FASTQ	DNA	214298	60823870	0	283.8	300
4854_0375_SSU-NL2_187_S379_L001_trimmed_R1_001.fastq.gz	FASTQ	DNA	310525	92171697	0	296.8	300
4854_0375_SSU-NL2_187_S379_L001_trimmed_R2_001.fastq.gz	FASTQ	DNA	310525	88103849	0	283.7	300
4854_0376_SSU-NL2_188_S380_L001_trimmed_R1_001.fastq.gz	FASTQ	DNA	315432	92378243	0	292.9	300
4854_0376_SSU-NL2_188_S380_L001_trimmed_R2_001.fastq.gz	FASTQ	DNA	315432	87951617	0	278.8	300
4854_0377_SSU-NL2_189_S381_L001_trimmed_R1_001.fastq.gz	FASTQ	DNA	181695	53851228	0	296.4	300
4854_0377_SSU-NL2_189_S381_L001_trimmed_R2_001.fastq.gz	FASTQ	DNA	181695	51064562	0	281.0	300
4854_0378_SSU-NL2_190_S382_L001_trimmed_R1_001.fastq.gz	FASTQ	DNA	192707	56838151	0	294.9	300
4854_0378_SSU-NL2_190_S382_L001_trimmed_R2_001.fastq.gz	FASTQ	DNA	192707	54981485	0	285.3	300
4854_0379_SSU-NL2_191_S383_L001_trimmed_R1_001.fastq.gz	FASTQ	DNA	308234	91264534	0	296.1	300
4854_0379_SSU-NL2_191_S383_L001_trimmed_R2_001.fastq.gz	FASTQ	DNA	308234	88190438	0	286.1	300
4854_0380_SSU-NL2_192_S384_L001_trimmed_R1_001.fastq.gz	FASTQ	DNA	245784	72919398	0	296.7	300
4854_0380_SSU-NL2_192_S384_L001_trimmed_R2_001.fastq.gz	FASTQ	DNA	245784	69570629	0	283.1	300
4854_0381_SSU-NL2_193_S385_L001_trimmed_R1_001.fastq.gz	FASTQ	DNA	379414	112322602	0	296.0	300
4854_0381_SSU-NL2_193_S385_L001_trimmed_R2_001.fastq.gz	FASTQ	DNA	379414	108220333	0	285.2	300
4854_0382_SSU-NL2_194_S386_L001_trimmed_R1_001.fastq.gz	FASTQ	DNA	332024	99109698	0	298.5	300
4854_0382_SSU-NL2_194_S386_L001_trimmed_R2_001.fastq.gz	FASTQ	DNA	332024	93263167	0	280.9	300
4854_0383_SSU-NL2_195_S387_L001_trimmed_R1_001.fastq.gz	FASTQ	DNA	295653	88031801	0	297.8	300
4854_0383_SSU-NL2_195_S387_L001_trimmed_R2_001.fastq.gz	FASTQ	DNA	295653	85574255	0	289.4	300
4854_0384_SSU-Blank_S388_L001_trimmed_R1_001.fastq.gz	FASTQ	DNA	1462	424656	0	290.5	300
4854_0384_SSU-Blank_S388_L001_trimmed_R2_001.fastq.gz	FASTQ	DNA	1462	386900	0	264.6	300
4854_0385_Empty_166_S389_L001_trimmed_R1_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0385_Empty_166_S389_L001_trimmed_R2_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0386_Empty_167_S390_L001_trimmed_R1_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0386_Empty_167_S390_L001_trimmed_R2_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0387_Empty_168_S391_L001_trimmed_R1_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0387_Empty_168_S391_L001_trimmed_R2_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0388_Empty_169_S392_L001_trimmed_R1_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0388_Empty_169_S392_L001_trimmed_R2_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0389_Empty_170_S393_L001_trimmed_R1_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0389_Empty_170_S393_L001_trimmed_R2_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0390_Empty_171_S394_L001_trimmed_R1_001.fastq.gz	FASTQ	DNA	1	300	300	300.0	300
4854_0390_Empty_171_S394_L001_trimmed_R2_001.fastq.gz	FASTQ	DNA	1	289	289	289.0	289
4854_0391_Empty_172_S395_L001_trimmed_R1_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0391_Empty_172_S395_L001_trimmed_R2_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0392_Empty_173_S396_L001_trimmed_R1_001.fastq.gz	FASTQ	DNA	1	300	300	300.0	300
4854_0392_Empty_173_S396_L001_trimmed_R2_001.fastq.gz	FASTQ	DNA	1	300	300	300.0	300
4854_0393_Empty_174_S397_L001_trimmed_R1_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0393_Empty_174_S397_L001_trimmed_R2_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0394_Empty_175_S398_L001_trimmed_R1_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0394_Empty_175_S398_L001_trimmed_R2_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0395_Empty_176_S399_L001_trimmed_R1_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0395_Empty_176_S399_L001_trimmed_R2_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0396_Empty_177_S400_L001_trimmed_R1_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0396_Empty_177_S400_L001_trimmed_R2_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0397_Empty_178_S401_L001_trimmed_R1_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0397_Empty_178_S401_L001_trimmed_R2_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0398_Empty_179_S402_L001_trimmed_R1_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0398_Empty_179_S402_L001_trimmed_R2_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0399_Empty_180_S403_L001_trimmed_R1_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0399_Empty_180_S403_L001_trimmed_R2_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0400_Empty_181_S404_L001_trimmed_R1_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0400_Empty_181_S404_L001_trimmed_R2_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0401_Empty_182_S405_L001_trimmed_R1_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0401_Empty_182_S405_L001_trimmed_R2_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0402_Empty_183_S406_L001_trimmed_R1_001.fastq.gz	FASTQ	DNA	2	388	88	194.0	300
4854_0402_Empty_183_S406_L001_trimmed_R2_001.fastq.gz	FASTQ	DNA	2	320	20	160.0	300
4854_0403_Empty_184_S407_L001_trimmed_R1_001.fastq.gz	FASTQ	DNA	1	300	300	300.0	300
4854_0403_Empty_184_S407_L001_trimmed_R2_001.fastq.gz	FASTQ	DNA	1	299	299	299.0	299
4854_0404_Empty_185_S408_L001_trimmed_R1_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0404_Empty_185_S408_L001_trimmed_R2_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0405_Empty_186_S409_L001_trimmed_R1_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0405_Empty_186_S409_L001_trimmed_R2_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0406_Empty_187_S410_L001_trimmed_R1_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0406_Empty_187_S410_L001_trimmed_R2_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0407_Empty_188_S411_L001_trimmed_R1_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0407_Empty_188_S411_L001_trimmed_R2_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0408_Empty_189_S412_L001_trimmed_R1_001.fastq.gz	FASTQ	DNA	1	300	300	300.0	300
4854_0408_Empty_189_S412_L001_trimmed_R2_001.fastq.gz	FASTQ	DNA	1	299	299	299.0	299
4854_0409_Empty_190_S413_L001_trimmed_R1_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0409_Empty_190_S413_L001_trimmed_R2_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0410_Empty_191_S414_L001_trimmed_R1_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0410_Empty_191_S414_L001_trimmed_R2_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0411_Empty_192_S415_L001_trimmed_R1_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0411_Empty_192_S415_L001_trimmed_R2_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0412_Empty_193_S416_L001_trimmed_R1_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0412_Empty_193_S416_L001_trimmed_R2_001.fastq.gz			0	0	0	0.0	0
4854_0413_Empty_194_S417_L001_trimmed_R1_001.fastq.gz			0	0	0	0.0	0
4854_0413_Empty_194_S417_L001_trimmed_R2_001.fastq.gz			0	0	0	0.0	0
4854_0414_Empty_195_S418_L001_trimmed_R1_001.fastq.gz			0	0	0	0.0	0
4854_0414_Empty_195_S418_L001_trimmed_R2_001.fastq.gz			0	0	0	0.0	0
4854_0415_Empty_196_S419_L001_trimmed_R1_001.fastq.gz			0	0	0	0.0	0
4854_0415_Empty_196_S419_L001_trimmed_R2_001.fastq.gz			0	0	0	0.0	0
4854_0416_Empty_197_S420_L001_trimmed_R1_001.fastq.gz			0	0	0	0.0	0
4854_0416_Empty_197_S420_L001_trimmed_R2_001.fastq.gz			0	0	0	0.0	0
4854_0417_Empty_198_S421_L001_trimmed_R1_001.fastq.gz	FASTQ	DNA	2	600	300	300.0	300
4854_0417_Empty_198_S421_L001_trimmed_R2_001.fastq.gz	FASTQ	DNA	2	591	291	295.5	300
4854_0418_Empty_199_S422_L001_trimmed_R1_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0418_Empty_199_S422_L001_trimmed_R2_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0419_Empty_200_S423_L001_trimmed_R1_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0419_Empty_200_S423_L001_trimmed_R2_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0420_Empty_201_S424_L001_trimmed_R1_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0420_Empty_201_S424_L001_trimmed_R2_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0421_Empty_202_S425_L001_trimmed_R1_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0421_Empty_202_S425_L001_trimmed_R2_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0422_Empty_203_S426_L001_trimmed_R1_001.fastq.gz	FASTQ	DNA	2	599	299	299.5	300
4854_0422_Empty_203_S426_L001_trimmed_R2_001.fastq.gz	FASTQ	DNA	2	600	300	300.0	300
4854_0423_Empty_204_S427_L001_trimmed_R1_001.fastq.gz	FASTQ	DNA	1	300	300	300.0	300
4854_0423_Empty_204_S427_L001_trimmed_R2_001.fastq.gz	FASTQ	DNA	1	300	300	300.0	300
4854_0424_Empty_205_S428_L001_trimmed_R1_001.fastq.gz	FASTQ	DNA	2	600	300	300.0	300
4854_0424_Empty_205_S428_L001_trimmed_R2_001.fastq.gz	FASTQ	DNA	2	600	300	300.0	300
4854_0425_Empty_206_S429_L001_trimmed_R1_001.fastq.gz	FASTQ	DNA	1	300	300	300.0	300
4854_0425_Empty_206_S429_L001_trimmed_R2_001.fastq.gz	FASTQ	DNA	1	300	300	300.0	300
4854_0426_Empty_207_S430_L001_trimmed_R1_001.fastq.gz	FASTQ	DNA	1	300	300	300.0	300
4854_0426_Empty_207_S430_L001_trimmed_R2_001.fastq.gz	FASTQ	DNA	1	300	300	300.0	300
4854_0427_Empty_208_S431_L001_trimmed_R1_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0427_Empty_208_S431_L001_trimmed_R2_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0428_Empty_209_S432_L001_trimmed_R1_001.fastq.gz	FASTQ	DNA	1	300	300	300.0	300
4854_0428_Empty_209_S432_L001_trimmed_R2_001.fastq.gz	FASTQ	DNA	1	300	300	300.0	300
4854_0429_Empty_210_S433_L001_trimmed_R1_001.fastq.gz	FASTQ	DNA	2	378	78	189.0	300
4854_0429_Empty_210_S433_L001_trimmed_R2_001.fastq.gz	FASTQ	DNA	2	418	118	209.0	300
4854_0430_Empty_211_S434_L001_trimmed_R1_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0430_Empty_211_S434_L001_trimmed_R2_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0431_Empty_212_S435_L001_trimmed_R1_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0431_Empty_212_S435_L001_trimmed_R2_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0432_Empty_213_S436_L001_trimmed_R1_001.fastq.gz	FASTQ	DNA	6	1798	299	299.7	300
4854_0432_Empty_213_S436_L001_trimmed_R2_001.fastq.gz	FASTQ	DNA	6	1800	300	300.0	300
4854_0433_Empty_214_S437_L001_trimmed_R1_001.fastq.gz	FASTQ	DNA	5	1426	227	285.2	300
4854_0433_Empty_214_S437_L001_trimmed_R2_001.fastq.gz	FASTQ	DNA	5	1465	266	293.0	300
4854_0434_Empty_215_S438_L001_trimmed_R1_001.fastq.gz	FASTQ	DNA	7	2100	300	300.0	300
4854_0434_Empty_215_S438_L001_trimmed_R2_001.fastq.gz	FASTQ	DNA	7	2097	298	299.6	300
4854_0435_Empty_216_S439_L001_trimmed_R1_001.fastq.gz	FASTQ	DNA	9	2493	189	277.0	300
4854_0435_Empty_216_S439_L001_trimmed_R2_001.fastq.gz	FASTQ	DNA	9	2353	148	261.4	300
4854_0436_Empty_217_S440_L001_trimmed_R1_001.fastq.gz	FASTQ	DNA	4	1077	177	269.3	300
4854_0436_Empty_217_S440_L001_trimmed_R2_001.fastq.gz	FASTQ	DNA	4	1063	163	265.8	300
4854_0437_Empty_218_S441_L001_trimmed_R1_001.fastq.gz	FASTQ	DNA	5	1460	271	292.0	300
4854_0437_Empty_218_S441_L001_trimmed_R2_001.fastq.gz	FASTQ	DNA	5	1436	236	287.2	300
4854_0438_Empty_219_S442_L001_trimmed_R1_001.fastq.gz	FASTQ	DNA	7	1567	0	223.9	300
4854_0438_Empty_219_S442_L001_trimmed_R2_001.fastq.gz	FASTQ	DNA	7	1741	115	248.7	300
4854_0439_Empty_220_S443_L001_trimmed_R1_001.fastq.gz	FASTQ	DNA	9	2700	300	300.0	300
4854_0439_Empty_220_S443_L001_trimmed_R2_001.fastq.gz	FASTQ	DNA	9	2616	257	290.7	300
4854_0440_Empty_221_S444_L001_trimmed_R1_001.fastq.gz	FASTQ	DNA	4	1200	300	300.0	300
4854_0440_Empty_221_S444_L001_trimmed_R2_001.fastq.gz	FASTQ	DNA	4	1198	298	299.5	300
4854_0441_Empty_222_S445_L001_trimmed_R1_001.fastq.gz	FASTQ	DNA	2	599	299	299.5	300
4854_0441_Empty_222_S445_L001_trimmed_R2_001.fastq.gz	FASTQ	DNA	2	508	208	254.0	300
4854_0442_Empty_223_S446_L001_trimmed_R1_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0442_Empty_223_S446_L001_trimmed_R2_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0443_Empty_224_S447_L001_trimmed_R1_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0443_Empty_224_S447_L001_trimmed_R2_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0444_Empty_225_S448_L001_trimmed_R1_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0444_Empty_225_S448_L001_trimmed_R2_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0445_Empty_226_S449_L001_trimmed_R1_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0445_Empty_226_S449_L001_trimmed_R2_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0446_Empty_227_S450_L001_trimmed_R1_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0446_Empty_227_S450_L001_trimmed_R2_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0447_Empty_228_S451_L001_trimmed_R1_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0447_Empty_228_S451_L001_trimmed_R2_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0448_Empty_229_S452_L001_trimmed_R1_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0448_Empty_229_S452_L001_trimmed_R2_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0449_Empty_230_S453_L001_trimmed_R1_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0449_Empty_230_S453_L001_trimmed_R2_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0450_Empty_231_S454_L001_trimmed_R1_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0450_Empty_231_S454_L001_trimmed_R2_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0451_Empty_232_S455_L001_trimmed_R1_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0451_Empty_232_S455_L001_trimmed_R2_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0452_Empty_233_S456_L001_trimmed_R1_001.fastq.gz	FASTQ	DNA	2	600	300	300.0	300
4854_0452_Empty_233_S456_L001_trimmed_R2_001.fastq.gz	FASTQ	DNA	2	600	300	300.0	300
4854_0453_Empty_234_S457_L001_trimmed_R1_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0453_Empty_234_S457_L001_trimmed_R2_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0454_Empty_235_S458_L001_trimmed_R1_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0454_Empty_235_S458_L001_trimmed_R2_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0455_Empty_236_S459_L001_trimmed_R1_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0455_Empty_236_S459_L001_trimmed_R2_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0456_Empty_237_S460_L001_trimmed_R1_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0456_Empty_237_S460_L001_trimmed_R2_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0457_Empty_238_S461_L001_trimmed_R1_001.fastq.gz	FASTQ	DNA	3	900	300	300.0	300
4854_0457_Empty_238_S461_L001_trimmed_R2_001.fastq.gz	FASTQ	DNA	3	600	0	200.0	300
4854_0458_Empty_239_S462_L001_trimmed_R1_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0458_Empty_239_S462_L001_trimmed_R2_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0459_Empty_240_S463_L001_trimmed_R1_001.fastq.gz	FASTQ	DNA	1	300	300	300.0	300
4854_0459_Empty_240_S463_L001_trimmed_R2_001.fastq.gz	FASTQ	DNA	1	300	300	300.0	300
4854_0460_Empty_241_S464_L001_trimmed_R1_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0460_Empty_241_S464_L001_trimmed_R2_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0461_Empty_242_S465_L001_trimmed_R1_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0461_Empty_242_S465_L001_trimmed_R2_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0462_Empty_243_S466_L001_trimmed_R1_001.fastq.gz	FASTQ	DNA	2	386	86	193.0	300
4854_0462_Empty_243_S466_L001_trimmed_R2_001.fastq.gz	FASTQ	DNA	2	333	33	166.5	300
4854_0463_Empty_244_S467_L001_trimmed_R1_001.fastq.gz	FASTQ	DNA	3	900	300	300.0	300
4854_0463_Empty_244_S467_L001_trimmed_R2_001.fastq.gz	FASTQ	DNA	3	880	280	293.3	300
4854_0464_Empty_245_S468_L001_trimmed_R1_001.fastq.gz	FASTQ	DNA	1	300	300	300.0	300
4854_0464_Empty_245_S468_L001_trimmed_R2_001.fastq.gz	FASTQ	DNA	1	300	300	300.0	300
4854_0465_Empty_246_S469_L001_trimmed_R1_001.fastq.gz	FASTQ	DNA	3	900	300	300.0	300
4854_0465_Empty_246_S469_L001_trimmed_R2_001.fastq.gz	FASTQ	DNA	3	871	272	290.3	300
4854_0466_Empty_247_S470_L001_trimmed_R1_001.fastq.gz	FASTQ	DNA	1	300	300	300.0	300
4854_0466_Empty_247_S470_L001_trimmed_R2_001.fastq.gz	FASTQ	DNA	1	300	300	300.0	300
4854_0467_Empty_248_S471_L001_trimmed_R1_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0467_Empty_248_S471_L001_trimmed_R2_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0468_Empty_249_S472_L001_trimmed_R1_001.fastq.gz	FASTQ	DNA	2	600	300	300.0	300
4854_0468_Empty_249_S472_L001_trimmed_R2_001.fastq.gz	FASTQ	DNA	2	600	300	300.0	300
4854_0469_Empty_250_S473_L001_trimmed_R1_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0469_Empty_250_S473_L001_trimmed_R2_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0470_Empty_251_S474_L001_trimmed_R1_001.fastq.gz	FASTQ	DNA	1	300	300	300.0	300
4854_0470_Empty_251_S474_L001_trimmed_R2_001.fastq.gz	FASTQ	DNA	1	300	300	300.0	300
4854_0471_Empty_252_S475_L001_trimmed_R1_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0471_Empty_252_S475_L001_trimmed_R2_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0472_Empty_253_S476_L001_trimmed_R1_001.fastq.gz	FASTQ	DNA	5	1433	233	286.6	300
4854_0472_Empty_253_S476_L001_trimmed_R2_001.fastq.gz	FASTQ	DNA	5	1245	123	249.0	300
4854_0473_Empty_254_S477_L001_trimmed_R1_001.fastq.gz	FASTQ	DNA	3	900	300	300.0	300
4854_0473_Empty_254_S477_L001_trimmed_R2_001.fastq.gz	FASTA	Unlimit	3	600	0	200.0	300
4854_0474_Empty_255_S478_L001_trimmed_R1_001.fastq.gz	FASTQ	DNA	2	600	300	300.0	300
4854_0474_Empty_255_S478_L001_trimmed_R2_001.fastq.gz	FASTQ	DNA	2	600	300	300.0	300
4854_0475_Empty_256_S479_L001_trimmed_R1_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0475_Empty_256_S479_L001_trimmed_R2_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0476_Empty_257_S480_L001_trimmed_R1_001.fastq.gz	FASTQ	DNA	1	300	300	300.0	300
4854_0476_Empty_257_S480_L001_trimmed_R2_001.fastq.gz	FASTQ	DNA	1	300	300	300.0	300
4854_0477_Empty_258_S481_L001_trimmed_R1_001.fastq.gz	FASTQ	DNA	1	215	215	215.0	215
4854_0477_Empty_258_S481_L001_trimmed_R2_001.fastq.gz	FASTQ	DNA	1	213	213	213.0	213
4854_0478_Empty_259_S482_L001_trimmed_R1_001.fastq.gz	FASTQ	DNA	1	300	300	300.0	300
4854_0478_Empty_259_S482_L001_trimmed_R2_001.fastq.gz	FASTQ	DNA	1	226	226	226.0	226
4854_0479_Empty_260_S483_L001_trimmed_R1_001.fastq.gz	FASTQ	DNA	2	600	300	300.0	300
4854_0479_Empty_260_S483_L001_trimmed_R2_001.fastq.gz	FASTQ	DNA	2	600	300	300.0	300
4854_0480_Empty_261_S484_L001_trimmed_R1_001.fastq.gz	FASTQ	DNA	4	1199	299	299.8	300
4854_0480_Empty_261_S484_L001_trimmed_R2_001.fastq.gz	FASTQ	DNA	4	1199	299	299.8	300
4854_0481_Empty_262_S485_L001_trimmed_R1_001.fastq.gz	FASTQ	DNA	11	3111	145	282.8	300
4854_0481_Empty_262_S485_L001_trimmed_R2_001.fastq.gz	FASTQ	DNA	11	2671	0	242.8	300
4854_0482_LSU-NL2_102_S486_L001_trimmed_R1_001.fastq.gz	FASTQ	DNA	246770	73073614	0	296.1	300
4854_0482_LSU-NL2_102_S486_L001_trimmed_R2_001.fastq.gz	FASTQ	DNA	246770	72449716	0	293.6	300
4854_0483_LSU-NL2_103_S487_L001_trimmed_R1_001.fastq.gz	FASTQ	DNA	195037	57433176	0	294.5	300
4854_0483_LSU-NL2_103_S487_L001_trimmed_R2_001.fastq.gz	FASTQ	DNA	195037	56634606	0	290.4	300
4854_0484_LSU-NL2_104_S488_L001_trimmed_R1_001.fastq.gz	FASTQ	DNA	233210	68773253	0	294.9	300
4854_0484_LSU-NL2_104_S488_L001_trimmed_R2_001.fastq.gz	FASTQ	DNA	233210	67154390	0	288.0	300
4854_0485_LSU-NL2_105_S489_L001_trimmed_R1_001.fastq.gz	FASTQ	DNA	248362	73814911	0	297.2	300
4854_0485_LSU-NL2_105_S489_L001_trimmed_R2_001.fastq.gz	FASTQ	DNA	248362	72335422	0	291.2	300
4854_0486_Empty_263_S490_L001_trimmed_R1_001.fastq.gz	FASTQ	DNA	227093	66940523	0	294.8	300
4854_0486_Empty_263_S490_L001_trimmed_R2_001.fastq.gz	FASTQ	DNA	227093	65477644	0	288.3	300
4854_0487_Empty_264_S491_L001_trimmed_R1_001.fastq.gz	FASTQ	DNA	203604	60174570	0	295.5	300
4854_0487_Empty_264_S491_L001_trimmed_R2_001.fastq.gz	FASTQ	DNA	203604	59769046	0	293.6	300
4854_0488_LSU-NL2_108_S492_L001_trimmed_R1_001.fastq.gz	FASTQ	DNA	378418	110881798	0	293.0	300
4854_0488_LSU-NL2_108_S492_L001_trimmed_R2_001.fastq.gz	FASTQ	DNA	378418	109977979	0	290.6	300
4854_0489_LSU-NL2_109_S493_L001_trimmed_R1_001.fastq.gz	FASTQ	DNA	106124	31126498	0	293.3	300
4854_0489_LSU-NL2_109_S493_L001_trimmed_R2_001.fastq.gz	FASTQ	DNA	106124	29993860	0	282.6	300
