file	format	type	num_seqs	sum_len	min_len	avg_len	max_len
ITS-NL2_136_S228_R2_001.fastq.gz	FASTQ	DNA	223398	67242798	301	301.0	301
ITS-NL2_137a_S229_R1_001.fastq.gz	FASTQ	DNA	359942	108342542	301	301.0	301
ITS-NL2_137a_S229_R2_001.fastq.gz	FASTQ	DNA	359942	108342542	301	301.0	301
ITS-NL2_137b_S230_R1_001.fastq.gz	FASTQ	DNA	18059	5435759	301	301.0	301
ITS-NL2_137b_S230_R2_001.fastq.gz	FASTQ	DNA	18059	5435759	301	301.0	301
ITS-NL2_138_S733_R1_001.fastq.gz	FASTQ	DNA	13449	4048149	301	301.0	301
ITS-NL2_138_S733_R2_001.fastq.gz	FASTQ	DNA	13449	4048149	301	301.0	301
ITS-NL2_13_S684_R1_001.fastq.gz	FASTQ	DNA	471706	141983506	301	301.0	301
ITS-NL2_13_S684_R2_001.fastq.gz	FASTQ	DNA	471706	141983506	301	301.0	301
ITS-NL2_140_S232_R1_001.fastq.gz	FASTQ	DNA	485552	146151152	301	301.0	301
ITS-NL2_140_S232_R2_001.fastq.gz	FASTQ	DNA	485552	146151152	301	301.0	301
ITS-NL2_142_S234_R1_001.fastq.gz	FASTQ	DNA	240524	72397724	301	301.0	301
ITS-NL2_142_S234_R2_001.fastq.gz	FASTQ	DNA	240524	72397724	301	301.0	301
ITS-NL2_143_S235_R1_001.fastq.gz	FASTQ	DNA	13113	3947013	301	301.0	301
ITS-NL2_143_S235_R2_001.fastq.gz	FASTQ	DNA	13113	3947013	301	301.0	301
ITS-NL2_144_S236_R1_001.fastq.gz	FASTQ	DNA	230453	69366353	301	301.0	301
ITS-NL2_144_S236_R2_001.fastq.gz	FASTQ	DNA	230453	69366353	301	301.0	301
ITS-NL2_146_S238_R1_001.fastq.gz	FASTQ	DNA	185498	55834898	301	301.0	301
ITS-NL2_146_S238_R2_001.fastq.gz	FASTQ	DNA	185498	55834898	301	301.0	301
ITS-NL2_147_S239_R1_001.fastq.gz	FASTQ	DNA	13369	4024069	301	301.0	301
ITS-NL2_147_S239_R2_001.fastq.gz	FASTQ	DNA	13369	4024069	301	301.0	301
ITS-NL2_148_S240_R1_001.fastq.gz	FASTQ	DNA	438424	131965624	301	301.0	301
ITS-NL2_148_S240_R2_001.fastq.gz	FASTQ	DNA	438424	131965624	301	301.0	301
ITS-NL2_149_S241_R1_001.fastq.gz	FASTQ	DNA	15101	4545401	301	301.0	301
ITS-NL2_149_S241_R2_001.fastq.gz	FASTQ	DNA	15101	4545401	301	301.0	301
ITS-NL2_14_S683_R1_001.fastq.gz	FASTQ	DNA	17544	5280744	301	301.0	301
ITS-NL2_14_S683_R2_001.fastq.gz	FASTQ	DNA	17544	5280744	301	301.0	301
ITS-NL2_150_S242_R1_001.fastq.gz	FASTQ	DNA	13181	3967481	301	301.0	301
ITS-NL2_150_S242_R2_001.fastq.gz	FASTQ	DNA	13181	3967481	301	301.0	301
ITS-NL2_152_S244_R1_001.fastq.gz	FASTQ	DNA	216502	65167102	301	301.0	301
ITS-NL2_152_S244_R2_001.fastq.gz	FASTQ	DNA	216502	65167102	301	301.0	301
ITS-NL2_153_S245_R1_001.fastq.gz	FASTQ	DNA	13331	4012631	301	301.0	301
ITS-NL2_153_S245_R2_001.fastq.gz	FASTQ	DNA	13331	4012631	301	301.0	301
ITS-NL2_155_S247_R1_001.fastq.gz	FASTQ	DNA	14476	4357276	301	301.0	301
ITS-NL2_155_S247_R2_001.fastq.gz	FASTQ	DNA	14476	4357276	301	301.0	301
ITS-NL2_157_S249_R1_001.fastq.gz	FASTQ	DNA	272427	82000527	301	301.0	301
ITS-NL2_157_S249_R2_001.fastq.gz	FASTQ	DNA	272427	82000527	301	301.0	301
ITS-NL2_158_S250_R1_001.fastq.gz	FASTQ	DNA	364682	109769282	301	301.0	301
ITS-NL2_158_S250_R2_001.fastq.gz	FASTQ	DNA	364682	109769282	301	301.0	301
ITS-NL2_159_S251_R1_001.fastq.gz	FASTQ	DNA	10477	3153577	301	301.0	301
ITS-NL2_159_S251_R2_001.fastq.gz	FASTQ	DNA	10477	3153577	301	301.0	301
ITS-NL2_15_S682_R1_001.fastq.gz	FASTQ	DNA	9930	2988930	301	301.0	301
ITS-NL2_15_S682_R2_001.fastq.gz	FASTQ	DNA	9930	2988930	301	301.0	301
ITS-NL2_160_S252_R1_001.fastq.gz	FASTQ	DNA	304714	91718914	301	301.0	301
ITS-NL2_160_S252_R2_001.fastq.gz	FASTQ	DNA	304714	91718914	301	301.0	301
ITS-NL2_161_S253_R1_001.fastq.gz	FASTQ	DNA	9325	2806825	301	301.0	301
ITS-NL2_161_S253_R2_001.fastq.gz	FASTQ	DNA	9325	2806825	301	301.0	301
ITS-NL2_162_S254_R1_001.fastq.gz	FASTQ	DNA	12392	3729992	301	301.0	301
ITS-NL2_162_S254_R2_001.fastq.gz	FASTQ	DNA	12392	3729992	301	301.0	301
ITS-NL2_163_S255_R1_001.fastq.gz	FASTQ	DNA	326931	98406231	301	301.0	301
ITS-NL2_163_S255_R2_001.fastq.gz	FASTQ	DNA	326931	98406231	301	301.0	301
ITS-NL2_164_S256_R1_001.fastq.gz	FASTQ	DNA	317971	95709271	301	301.0	301
ITS-NL2_164_S256_R2_001.fastq.gz	FASTQ	DNA	317971	95709271	301	301.0	301
ITS-NL2_165_S257_R1_001.fastq.gz	FASTQ	DNA	10741	3233041	301	301.0	301
ITS-NL2_165_S257_R2_001.fastq.gz	FASTQ	DNA	10741	3233041	301	301.0	301
ITS-NL2_166_S258_R1_001.fastq.gz	FASTQ	DNA	197814	59542014	301	301.0	301
ITS-NL2_166_S258_R2_001.fastq.gz	FASTQ	DNA	197814	59542014	301	301.0	301
ITS-NL2_167_S259_R1_001.fastq.gz	FASTQ	DNA	281456	84718256	301	301.0	301
ITS-NL2_167_S259_R2_001.fastq.gz	FASTQ	DNA	281456	84718256	301	301.0	301
ITS-NL2_168_S260_R1_001.fastq.gz	FASTQ	DNA	10686	3216486	301	301.0	301
ITS-NL2_168_S260_R2_001.fastq.gz	FASTQ	DNA	10686	3216486	301	301.0	301
ITS-NL2_169_S261_R1_001.fastq.gz	FASTQ	DNA	9304	2800504	301	301.0	301
ITS-NL2_169_S261_R2_001.fastq.gz	FASTQ	DNA	9304	2800504	301	301.0	301
ITS-NL2_16_S681_R1_001.fastq.gz	FASTQ	DNA	476396	143395196	301	301.0	301
ITS-NL2_16_S681_R2_001.fastq.gz	FASTQ	DNA	476396	143395196	301	301.0	301
ITS-NL2_170_S262_R1_001.fastq.gz	FASTQ	DNA	290256	87367056	301	301.0	301
ITS-NL2_170_S262_R2_001.fastq.gz	FASTQ	DNA	290256	87367056	301	301.0	301
ITS-NL2_171_S263_R1_001.fastq.gz	FASTQ	DNA	10115	3044615	301	301.0	301
ITS-NL2_171_S263_R2_001.fastq.gz	FASTQ	DNA	10115	3044615	301	301.0	301
ITS-NL2_172_S264_R1_001.fastq.gz	FASTQ	DNA	195099	58724799	301	301.0	301
ITS-NL2_172_S264_R2_001.fastq.gz	FASTQ	DNA	195099	58724799	301	301.0	301
ITS-NL2_173_S265_R1_001.fastq.gz	FASTQ	DNA	14205	4275705	301	301.0	301
ITS-NL2_173_S265_R2_001.fastq.gz	FASTQ	DNA	14205	4275705	301	301.0	301
ITS-NL2_176_S268_R1_001.fastq.gz	FASTQ	DNA	184107	55416207	301	301.0	301
ITS-NL2_176_S268_R2_001.fastq.gz	FASTQ	DNA	184107	55416207	301	301.0	301
ITS-NL2_177_S269_R1_001.fastq.gz	FASTQ	DNA	199077	59922177	301	301.0	301
ITS-NL2_177_S269_R2_001.fastq.gz	FASTQ	DNA	199077	59922177	301	301.0	301
ITS-NL2_178_S270_R1_001.fastq.gz	FASTQ	DNA	16413	4940313	301	301.0	301
ITS-NL2_178_S270_R2_001.fastq.gz	FASTQ	DNA	16413	4940313	301	301.0	301
ITS-NL2_17_S689_R1_001.fastq.gz	FASTQ	DNA	375507	113027607	301	301.0	301
ITS-NL2_17_S689_R2_001.fastq.gz	FASTQ	DNA	375507	113027607	301	301.0	301
ITS-NL2_180_S272_R1_001.fastq.gz	FASTQ	DNA	21277	6404377	301	301.0	301
ITS-NL2_180_S272_R2_001.fastq.gz	FASTQ	DNA	21277	6404377	301	301.0	301
ITS-NL2_181_S273_R1_001.fastq.gz	FASTQ	DNA	265498	79914898	301	301.0	301
ITS-NL2_181_S273_R2_001.fastq.gz	FASTQ	DNA	265498	79914898	301	301.0	301
ITS-NL2_182_S274_R1_001.fastq.gz	FASTQ	DNA	137544	41400744	301	301.0	301
ITS-NL2_182_S274_R2_001.fastq.gz	FASTQ	DNA	137544	41400744	301	301.0	301
ITS-NL2_183_S275_R1_001.fastq.gz	FASTQ	DNA	10891	3278191	301	301.0	301
ITS-NL2_183_S275_R2_001.fastq.gz	FASTQ	DNA	10891	3278191	301	301.0	301
ITS-NL2_184_S276_R1_001.fastq.gz	FASTQ	DNA	11140	3353140	301	301.0	301
ITS-NL2_184_S276_R2_001.fastq.gz	FASTQ	DNA	11140	3353140	301	301.0	301
ITS-NL2_185_S277_R1_001.fastq.gz	FASTQ	DNA	9808	2952208	301	301.0	301
ITS-NL2_185_S277_R2_001.fastq.gz	FASTQ	DNA	9808	2952208	301	301.0	301
ITS-NL2_187_S279_R1_001.fastq.gz	FASTQ	DNA	331638	99823038	301	301.0	301
ITS-NL2_187_S279_R2_001.fastq.gz	FASTQ	DNA	331638	99823038	301	301.0	301
ITS-NL2_188_S280_R1_001.fastq.gz	FASTQ	DNA	16596	4995396	301	301.0	301
ITS-NL2_188_S280_R2_001.fastq.gz	FASTQ	DNA	16596	4995396	301	301.0	301
ITS-NL2_189_S281_R1_001.fastq.gz	FASTQ	DNA	185869	55946569	301	301.0	301
ITS-NL2_189_S281_R2_001.fastq.gz	FASTQ	DNA	185869	55946569	301	301.0	301
ITS-NL2_190_S282_R1_001.fastq.gz	FASTQ	DNA	12337	3713437	301	301.0	301
ITS-NL2_190_S282_R2_001.fastq.gz	FASTQ	DNA	12337	3713437	301	301.0	301
ITS-NL2_191_S667_R1_001.fastq.gz	FASTQ	DNA	175339	52777039	301	301.0	301
ITS-NL2_191_S667_R2_001.fastq.gz	FASTQ	DNA	175339	52777039	301	301.0	301
ITS-NL2_192_S668_R1_001.fastq.gz	FASTQ	DNA	92077	27715177	301	301.0	301
ITS-NL2_192_S668_R2_001.fastq.gz	FASTQ	DNA	92077	27715177	301	301.0	301
ITS-NL2_193_S285_R1_001.fastq.gz	FASTQ	DNA	217093	65344993	301	301.0	301
ITS-NL2_193_S285_R2_001.fastq.gz	FASTQ	DNA	217093	65344993	301	301.0	301
ITS-NL2_194_S286_R1_001.fastq.gz	FASTQ	DNA	242703	73053603	301	301.0	301
ITS-NL2_194_S286_R2_001.fastq.gz	FASTQ	DNA	242703	73053603	301	301.0	301
ITS-NL2_195_S671_R1_001.fastq.gz	FASTQ	DNA	396879	119460579	301	301.0	301
ITS-NL2_195_S671_R2_001.fastq.gz	FASTQ	DNA	396879	119460579	301	301.0	301
ITS-NL2_196_S724_R1_001.fastq.gz	FASTQ	DNA	250198	75309598	301	301.0	301
ITS-NL2_196_S724_R2_001.fastq.gz	FASTQ	DNA	250198	75309598	301	301.0	301
ITS-NL2_197_S725_R1_001.fastq.gz	FASTQ	DNA	171269	51551969	301	301.0	301
ITS-NL2_197_S725_R2_001.fastq.gz	FASTQ	DNA	171269	51551969	301	301.0	301
ITS-NL2_198_S726_R1_001.fastq.gz	FASTQ	DNA	13674	4115874	301	301.0	301
ITS-NL2_198_S726_R2_001.fastq.gz	FASTQ	DNA	13674	4115874	301	301.0	301
ITS-NL2_199_S727_R1_001.fastq.gz	FASTQ	DNA	219306	66011106	301	301.0	301
ITS-NL2_199_S727_R2_001.fastq.gz	FASTQ	DNA	219306	66011106	301	301.0	301
ITS-NL2_19_S691_R1_001.fastq.gz	FASTQ	DNA	10683	3215583	301	301.0	301
ITS-NL2_19_S691_R2_001.fastq.gz	FASTQ	DNA	10683	3215583	301	301.0	301
ITS-NL2_1_S673_R1_001.fastq.gz	FASTQ	DNA	514343	154817243	301	301.0	301
ITS-NL2_1_S673_R2_001.fastq.gz	FASTQ	DNA	514343	154817243	301	301.0	301
ITS-NL2_200_S728_R1_001.fastq.gz	FASTQ	DNA	144270	43425270	301	301.0	301
ITS-NL2_200_S728_R2_001.fastq.gz	FASTQ	DNA	144270	43425270	301	301.0	301
ITS-NL2_201_S729_R1_001.fastq.gz	FASTQ	DNA	12298	3701698	301	301.0	301
ITS-NL2_201_S729_R2_001.fastq.gz	FASTQ	DNA	12298	3701698	301	301.0	301
ITS-NL2_202_S730_R1_001.fastq.gz	FASTQ	DNA	263445	79296945	301	301.0	301
ITS-NL2_202_S730_R2_001.fastq.gz	FASTQ	DNA	263445	79296945	301	301.0	301
ITS-NL2_203_S731_R1_001.fastq.gz	FASTQ	DNA	204462	61543062	301	301.0	301
ITS-NL2_203_S731_R2_001.fastq.gz	FASTQ	DNA	204462	61543062	301	301.0	301
ITS-NL2_204_S732_R1_001.fastq.gz	FASTQ	DNA	169352	50974952	301	301.0	301
ITS-NL2_204_S732_R2_001.fastq.gz	FASTQ	DNA	169352	50974952	301	301.0	301
ITS-NL2_20_S692_R1_001.fastq.gz	FASTQ	DNA	291419	87717119	301	301.0	301
ITS-NL2_20_S692_R2_001.fastq.gz	FASTQ	DNA	291419	87717119	301	301.0	301
ITS-NL2_21_S693_R1_001.fastq.gz	FASTQ	DNA	355955	107142455	301	301.0	301
ITS-NL2_21_S693_R2_001.fastq.gz	FASTQ	DNA	355955	107142455	301	301.0	301
ITS-NL2_22_S694_R1_001.fastq.gz	FASTQ	DNA	341991	102939291	301	301.0	301
ITS-NL2_22_S694_R2_001.fastq.gz	FASTQ	DNA	341991	102939291	301	301.0	301
ITS-NL2_23_S695_R1_001.fastq.gz	FASTQ	DNA	11598	3490998	301	301.0	301
ITS-NL2_23_S695_R2_001.fastq.gz	FASTQ	DNA	11598	3490998	301	301.0	301
ITS-NL2_24_S696_R1_001.fastq.gz	FASTQ	DNA	347833	104697733	301	301.0	301
ITS-NL2_24_S696_R2_001.fastq.gz	FASTQ	DNA	347833	104697733	301	301.0	301
ITS-NL2_25_S697_R1_001.fastq.gz	FASTQ	DNA	260796	78499596	301	301.0	301
ITS-NL2_25_S697_R2_001.fastq.gz	FASTQ	DNA	260796	78499596	301	301.0	301
ITS-NL2_26_S698_R1_001.fastq.gz	FASTQ	DNA	7036	2117836	301	301.0	301
ITS-NL2_26_S698_R2_001.fastq.gz	FASTQ	DNA	7036	2117836	301	301.0	301
ITS-NL2_27_S699_R1_001.fastq.gz	FASTQ	DNA	382722	115199322	301	301.0	301
ITS-NL2_27_S699_R2_001.fastq.gz	FASTQ	DNA	382722	115199322	301	301.0	301
ITS-NL2_28_S700_R1_001.fastq.gz	FASTQ	DNA	279105	84010605	301	301.0	301
ITS-NL2_28_S700_R2_001.fastq.gz	FASTQ	DNA	279105	84010605	301	301.0	301
ITS-NL2_29_S701_R1_001.fastq.gz	FASTQ	DNA	306302	92196902	301	301.0	301
ITS-NL2_29_S701_R2_001.fastq.gz	FASTQ	DNA	306302	92196902	301	301.0	301
ITS-NL2_2_S674_R1_001.fastq.gz	FASTQ	DNA	557831	167907131	301	301.0	301
ITS-NL2_2_S674_R2_001.fastq.gz	FASTQ	DNA	557831	167907131	301	301.0	301
ITS-NL2_30_S702_R1_001.fastq.gz	FASTQ	DNA	202265	60881765	301	301.0	301
ITS-NL2_30_S702_R2_001.fastq.gz	FASTQ	DNA	202265	60881765	301	301.0	301
ITS-NL2_31_S703_R1_001.fastq.gz	FASTQ	DNA	285381	85899681	301	301.0	301
ITS-NL2_31_S703_R2_001.fastq.gz	FASTQ	DNA	285381	85899681	301	301.0	301
ITS-NL2_32_S704_R1_001.fastq.gz	FASTQ	DNA	344454	103680654	301	301.0	301
ITS-NL2_32_S704_R2_001.fastq.gz	FASTQ	DNA	344454	103680654	301	301.0	301
ITS-NL2_33_S705_R1_001.fastq.gz	FASTQ	DNA	21422	6448022	301	301.0	301
ITS-NL2_33_S705_R2_001.fastq.gz	FASTQ	DNA	21422	6448022	301	301.0	301
ITS-NL2_34_S706_R1_001.fastq.gz	FASTQ	DNA	187578	56460978	301	301.0	301
ITS-NL2_34_S706_R2_001.fastq.gz	FASTQ	DNA	187578	56460978	301	301.0	301
ITS-NL2_35_S707_R1_001.fastq.gz	FASTQ	DNA	279801	84220101	301	301.0	301
ITS-NL2_35_S707_R2_001.fastq.gz	FASTQ	DNA	279801	84220101	301	301.0	301
ITS-NL2_36_S708_R1_001.fastq.gz	FASTQ	DNA	316694	95324894	301	301.0	301
ITS-NL2_36_S708_R2_001.fastq.gz	FASTQ	DNA	316694	95324894	301	301.0	301
ITS-NL2_37_S709_R1_001.fastq.gz	FASTQ	DNA	353480	106397480	301	301.0	301
ITS-NL2_37_S709_R2_001.fastq.gz	FASTQ	DNA	353480	106397480	301	301.0	301
ITS-NL2_38_S710_R1_001.fastq.gz	FASTQ	DNA	254991	76752291	301	301.0	301
ITS-NL2_38_S710_R2_001.fastq.gz	FASTQ	DNA	254991	76752291	301	301.0	301
ITS-NL2_39_S711_R1_001.fastq.gz	FASTQ	DNA	15295	4603795	301	301.0	301
ITS-NL2_39_S711_R2_001.fastq.gz	FASTQ	DNA	15295	4603795	301	301.0	301
ITS-NL2_3_S675_R1_001.fastq.gz	FASTQ	DNA	379221	114145521	301	301.0	301
ITS-NL2_3_S675_R2_001.fastq.gz	FASTQ	DNA	379221	114145521	301	301.0	301
ITS-NL2_40_S712_R1_001.fastq.gz	FASTQ	DNA	434434	130764634	301	301.0	301
ITS-NL2_40_S712_R2_001.fastq.gz	FASTQ	DNA	434434	130764634	301	301.0	301
ITS-NL2_41_S713_R1_001.fastq.gz	FASTQ	DNA	217940	65599940	301	301.0	301
ITS-NL2_41_S713_R2_001.fastq.gz	FASTQ	DNA	217940	65599940	301	301.0	301
ITS-NL2_42_S714_R1_001.fastq.gz	FASTQ	DNA	185465	55824965	301	301.0	301
ITS-NL2_42_S714_R2_001.fastq.gz	FASTQ	DNA	185465	55824965	301	301.0	301
ITS-NL2_43_S715_R1_001.fastq.gz	FASTQ	DNA	247150	74392150	301	301.0	301
ITS-NL2_43_S715_R2_001.fastq.gz	FASTQ	DNA	247150	74392150	301	301.0	301
ITS-NL2_44_S716_R1_001.fastq.gz	FASTQ	DNA	266362	80174962	301	301.0	301
ITS-NL2_44_S716_R2_001.fastq.gz	FASTQ	DNA	266362	80174962	301	301.0	301
ITS-NL2_45_S717_R1_001.fastq.gz	FASTQ	DNA	230942	69513542	301	301.0	301
ITS-NL2_45_S717_R2_001.fastq.gz	FASTQ	DNA	230942	69513542	301	301.0	301
ITS-NL2_46_S718_R1_001.fastq.gz	FASTQ	DNA	168935	50849435	301	301.0	301
ITS-NL2_46_S718_R2_001.fastq.gz	FASTQ	DNA	168935	50849435	301	301.0	301
ITS-NL2_47_S719_R1_001.fastq.gz	FASTQ	DNA	422509	127175209	301	301.0	301
ITS-NL2_47_S719_R2_001.fastq.gz	FASTQ	DNA	422509	127175209	301	301.0	301
ITS-NL2_48_S720_R1_001.fastq.gz	FASTQ	DNA	358199	107817899	301	301.0	301
ITS-NL2_48_S720_R2_001.fastq.gz	FASTQ	DNA	358199	107817899	301	301.0	301
ITS-NL2_49_S721_R1_001.fastq.gz	FASTQ	DNA	363474	109405674	301	301.0	301
ITS-NL2_49_S721_R2_001.fastq.gz	FASTQ	DNA	363474	109405674	301	301.0	301
ITS-NL2_4_S676_R1_001.fastq.gz	FASTQ	DNA	454736	136875536	301	301.0	301
ITS-NL2_4_S676_R2_001.fastq.gz	FASTQ	DNA	454736	136875536	301	301.0	301
ITS-NL2_50_S722_R1_001.fastq.gz	FASTQ	DNA	140792	42378392	301	301.0	301
ITS-NL2_50_S722_R2_001.fastq.gz	FASTQ	DNA	140792	42378392	301	301.0	301
ITS-NL2_51_S723_R1_001.fastq.gz	FASTQ	DNA	647632	194937232	301	301.0	301
ITS-NL2_51_S723_R2_001.fastq.gz	FASTQ	DNA	647632	194937232	301	301.0	301
ITS-NL2_5_S677_R1_001.fastq.gz	FASTQ	DNA	223851	67379151	301	301.0	301
ITS-NL2_5_S677_R2_001.fastq.gz	FASTQ	DNA	223851	67379151	301	301.0	301
ITS-NL2_6_S678_R1_001.fastq.gz	FASTQ	DNA	254305	76545805	301	301.0	301
ITS-NL2_6_S678_R2_001.fastq.gz	FASTQ	DNA	254305	76545805	301	301.0	301
ITS-NL2_7_S679_R1_001.fastq.gz	FASTQ	DNA	446380	134360380	301	301.0	301
ITS-NL2_7_S679_R2_001.fastq.gz	FASTQ	DNA	446380	134360380	301	301.0	301
ITS-NL2_9_S688_R1_001.fastq.gz	FASTQ	DNA	458744	138081944	301	301.0	301
ITS-NL2_9_S688_R2_001.fastq.gz	FASTQ	DNA	458744	138081944	301	301.0	301
ITS-SB_100_S1284_R1_001.fastq.gz	FASTQ	DNA	196696	59205496	301	301.0	301
ITS-SB_100_S1284_R2_001.fastq.gz	FASTQ	DNA	196696	59205496	301	301.0	301
ITS-SB_101_S1285_R1_001.fastq.gz	FASTQ	DNA	203972	61395572	301	301.0	301
ITS-SB_101_S1285_R2_001.fastq.gz	FASTQ	DNA	203972	61395572	301	301.0	301
ITS-SB_102_S1286_R1_001.fastq.gz	FASTQ	DNA	210726	63428526	301	301.0	301
ITS-SB_102_S1286_R2_001.fastq.gz	FASTQ	DNA	210726	63428526	301	301.0	301
ITS-SB_103_S1287_R1_001.fastq.gz	FASTQ	DNA	255696	76964496	301	301.0	301
ITS-SB_103_S1287_R2_001.fastq.gz	FASTQ	DNA	255696	76964496	301	301.0	301
ITS-SB_104_S1288_R1_001.fastq.gz	FASTQ	DNA	365184	109920384	301	301.0	301
ITS-SB_104_S1288_R2_001.fastq.gz	FASTQ	DNA	365184	109920384	301	301.0	301
ITS-SB_105_S1289_R1_001.fastq.gz	FASTQ	DNA	208206	62670006	301	301.0	301
ITS-SB_105_S1289_R2_001.fastq.gz	FASTQ	DNA	208206	62670006	301	301.0	301
ITS-SB_106_S1290_R1_001.fastq.gz	FASTQ	DNA	283542	85346142	301	301.0	301
ITS-SB_106_S1290_R2_001.fastq.gz	FASTQ	DNA	283542	85346142	301	301.0	301
ITS-SB_107_S1291_R1_001.fastq.gz	FASTQ	DNA	175916	52950716	301	301.0	301
ITS-SB_107_S1291_R2_001.fastq.gz	FASTQ	DNA	175916	52950716	301	301.0	301
ITS-SB_108_S1292_R1_001.fastq.gz	FASTQ	DNA	236185	71091685	301	301.0	301
ITS-SB_108_S1292_R2_001.fastq.gz	FASTQ	DNA	236185	71091685	301	301.0	301
ITS-SB_112_S1296_R1_001.fastq.gz	FASTQ	DNA	404993	121902893	301	301.0	301
ITS-SB_112_S1296_R2_001.fastq.gz	FASTQ	DNA	404993	121902893	301	301.0	301
ITS-SB_113_S1297_R1_001.fastq.gz	FASTQ	DNA	225410	67848410	301	301.0	301
ITS-SB_113_S1297_R2_001.fastq.gz	FASTQ	DNA	225410	67848410	301	301.0	301
ITS-SB_114_S1298_R1_001.fastq.gz	FASTQ	DNA	288102	86718702	301	301.0	301
ITS-SB_114_S1298_R2_001.fastq.gz	FASTQ	DNA	288102	86718702	301	301.0	301
ITS-SB_115_S1299_R1_001.fastq.gz	FASTQ	DNA	245621	73931921	301	301.0	301
ITS-SB_115_S1299_R2_001.fastq.gz	FASTQ	DNA	245621	73931921	301	301.0	301
ITS-SB_116_S1300_R1_001.fastq.gz	FASTQ	DNA	301197	90660297	301	301.0	301
ITS-SB_116_S1300_R2_001.fastq.gz	FASTQ	DNA	301197	90660297	301	301.0	301
ITS-SB_117_S1301_R1_001.fastq.gz	FASTQ	DNA	251990	75848990	301	301.0	301
ITS-SB_117_S1301_R2_001.fastq.gz	FASTQ	DNA	251990	75848990	301	301.0	301
ITS-SB_118_S1302_R1_001.fastq.gz	FASTQ	DNA	230386	69346186	301	301.0	301
ITS-SB_118_S1302_R2_001.fastq.gz	FASTQ	DNA	230386	69346186	301	301.0	301
ITS-SB_119_S1303_R1_001.fastq.gz	FASTQ	DNA	370406	111492206	301	301.0	301
ITS-SB_119_S1303_R2_001.fastq.gz	FASTQ	DNA	370406	111492206	301	301.0	301
ITS-SB_120_S1304_R1_001.fastq.gz	FASTQ	DNA	440675	132643175	301	301.0	301
ITS-SB_120_S1304_R2_001.fastq.gz	FASTQ	DNA	440675	132643175	301	301.0	301
ITS-SB_121_S1305_R1_001.fastq.gz	FASTQ	DNA	21747	6545847	301	301.0	301
ITS-SB_121_S1305_R2_001.fastq.gz	FASTQ	DNA	21747	6545847	301	301.0	301
ITS-SB_122_S1306_R1_001.fastq.gz	FASTQ	DNA	277743	83600643	301	301.0	301
ITS-SB_122_S1306_R2_001.fastq.gz	FASTQ	DNA	277743	83600643	301	301.0	301
ITS-SB_123_S1307_R1_001.fastq.gz	FASTQ	DNA	255279	76838979	301	301.0	301
ITS-SB_123_S1307_R2_001.fastq.gz	FASTQ	DNA	255279	76838979	301	301.0	301
ITS-SB_125_S1309_R1_001.fastq.gz	FASTQ	DNA	190106	57221906	301	301.0	301
ITS-SB_125_S1309_R2_001.fastq.gz	FASTQ	DNA	190106	57221906	301	301.0	301
ITS-SB_126_S1310_R1_001.fastq.gz	FASTQ	DNA	268559	80836259	301	301.0	301
ITS-SB_126_S1310_R2_001.fastq.gz	FASTQ	DNA	268559	80836259	301	301.0	301
ITS-SB_127_S1311_R1_001.fastq.gz	FASTQ	DNA	382612	115166212	301	301.0	301
ITS-SB_127_S1311_R2_001.fastq.gz	FASTQ	DNA	382612	115166212	301	301.0	301
ITS-SB_128_S1312_R1_001.fastq.gz	FASTQ	DNA	643081	193567381	301	301.0	301
ITS-SB_128_S1312_R2_001.fastq.gz	FASTQ	DNA	643081	193567381	301	301.0	301
ITS-SB_129_S1313_R1_001.fastq.gz	FASTQ	DNA	331244	99704444	301	301.0	301
ITS-SB_129_S1313_R2_001.fastq.gz	FASTQ	DNA	331244	99704444	301	301.0	301
ITS-SB_12_S748_R1_001.fastq.gz	FASTQ	DNA	346816	104391616	301	301.0	301
ITS-SB_12_S748_R2_001.fastq.gz	FASTQ	DNA	346816	104391616	301	301.0	301
ITS-SB_130_S1314_R1_001.fastq.gz	FASTQ	DNA	232849	70087549	301	301.0	301
ITS-SB_130_S1314_R2_001.fastq.gz	FASTQ	DNA	232849	70087549	301	301.0	301
ITS-SB_131_S1315_R1_001.fastq.gz	FASTQ	DNA	230605	69412105	301	301.0	301
ITS-SB_131_S1315_R2_001.fastq.gz	FASTQ	DNA	230605	69412105	301	301.0	301
ITS-SB_132_S1316_R1_001.fastq.gz	FASTQ	DNA	273497	82322597	301	301.0	301
ITS-SB_132_S1316_R2_001.fastq.gz	FASTQ	DNA	273497	82322597	301	301.0	301
ITS-SB_133_S1317_R1_001.fastq.gz	FASTQ	DNA	249021	74955321	301	301.0	301
ITS-SB_133_S1317_R2_001.fastq.gz	FASTQ	DNA	249021	74955321	301	301.0	301
ITS-SB_134_S1318_R1_001.fastq.gz	FASTQ	DNA	237937	71619037	301	301.0	301
ITS-SB_134_S1318_R2_001.fastq.gz	FASTQ	DNA	237937	71619037	301	301.0	301
ITS-SB_137_S1321_R1_001.fastq.gz	FASTQ	DNA	296738	89318138	301	301.0	301
ITS-SB_137_S1321_R2_001.fastq.gz	FASTQ	DNA	296738	89318138	301	301.0	301
ITS-SB_138_S1322_R1_001.fastq.gz	FASTQ	DNA	218318	65713718	301	301.0	301
ITS-SB_138_S1322_R2_001.fastq.gz	FASTQ	DNA	218318	65713718	301	301.0	301
